,text,label,hashtags
24,Thr r no rights w/o responsibilities. The rt 2 bodily autonomy comes w/ the responsibility 2 care 4 1's unborn child,1,"ProLifeYouth,SemST"
25,Excellent 'speed-dating' ethics discussion today in Yr9 class,0,"ethics,morality,SemST"
26,"@user second out of wedlock pregnancy and you don't want a lecture, you just want to give them? STUNNNG.",0,SemST
27,DonRients: people aren't just killed by guns. 9 people died and that's sad. But how many die daily from,1,"DonRients:,abortion?,SemST"
28,What is it that makes the human race behave in an undignified way to gain attention?,0,"furgison,prideparade,potus,isis,lgbt,SemST"
29,Progress for AfricanAmericans check. Progress for Gay people check. Progress for Women. Waiting waiting waiting....,2,"AfricanAmericans,Gay,Women.,SemST"
30,@user @user & yet Amnesty advocates child murder!,1,SemST
31,Kudos to the mentality that believes people who are dumb enough to not use protection are 'mature enough' to take care of a baby.,2,SemST
32,@user make their own decisions doesn't mean you need to harass me . Goodbye now.,0,"freedom,SemST"
33,RT @user Consenting to sex is not consenting to being pregnant!!! Like!!! No!!!!,2,SemST
34,"RT @user ""It seems to me clear as daylight that abortion would be a crime."" -Ghandi",1,"ProLifeYouth,SemST"
35,Even the smallest person can change the course of the,1,"smallest,person,future.youthgen,SemST"
36,"The people who never spoke up against the Nazis during World War II were likely ""live and let live "" people.",0,"fb,SemST"
37,"We say God bless America but we kill 4,000 babies a year.",1,SemST
38,@user @user I'm done with the convo. But before I go.,0,SemST
39,@user He who wears the shoes knows where it hurts but I'm Pro-life.,1,"TheReadClub,SemST"
40,"@user Now you are not even sense. And, once again, abortion is not healthcare. With every abortion at least one human lies.",1,SemST
41,What the leftists are doing is putting all Americans in danger!,0,"tcot,UniteBlue,LoveWins,LGBT,SCOTUS,SemST"
42,"I don't plan on ever having an abortion, but here's the thing ...I don't think anyone ever PLANS on it.",2,SemST
43,If it's getting old maybe you should stop calling embryos & fetuses babies.,2,SemST
44,How can there be too many children? That is like saying there are too many flowers -Mother Teresa,1,"children?,flowers,prolifeyouth,SemST"
45,@user What is postinor popularly used for?,0,SemST
46,"@user @user At the same time, this decision ISN'T always a difficult one. Don't let antichoice guilt-trip people.",1,"antichoice,SemST"
47,"@user Premise is wrong. Nothing on earth has a ""right"" to use someone's body w/out consent.",2,"rapeculture,SemST"
48,"Anti-vaxxers are such an idiotic bunch... Seriously, guys. Vaccinate. Your. Kids.",0,"stopsb277,conformcomics,marvel,dc,SemST"
49,But isn't that the problem then. Not enough faith.,0,"gaystapo,socialism"
50,Since roevwade 1/3 of my generation has been aborted. Where were their,1,"roevwade,generation,aborted.,rights?youthgen,SemST"
51,Agree choice if woman's life in danger. But rape - does the baby deserve death for crime of his/her father? @user,1,SemST
52,"Yep. RT: ""Defunding PP won't mean fewer abortions. It will mean more dead women.",2,"prochoice"",1in3"
53,PRAYERS FOR BABIES Urgent prayer in Detroit MI ...two in San Diego CA&one in San Antonio Life begins at conception,1,SemST
54,ProLifeYouth know that life begins at conception.,1,"ProLifeYouth,SemST"
55,"@user I would consider this, to be dispersal of a chemical weapon, one that kills children.",1,SemST
56,If you want Equality then let ALL the babies live!!,1,"Equality,SemST"
57,"Your body belongs to you. It doesn't belong to the church, the state or an embryo.",1,SemST
58,Just owned a woman who works for planned parenthood.,1,"factsonly,SemST"
59,coffee out the nose or down the windpipe... next time... we're going for out the nose,1,"thoughtiwasgonnadie,SemST"
60,@user @user @user Abortion is NOT illegal and I would never judge a woman for making that choice.,2,SemST
61,I had a word with some of the antiabortion protestors. Calmer after buying bi pride colour yarn for a friend & I. Haberdashery <3,1,SemST
62,abortion clinics... back alleys with a profit center and air conditioning?,1,SemST
63,@user @user Being Gay is a Choice Just like,0,"Gay,Choice,SemST"
64,I don't hate LGBT but I disagree with same-sex marriage.,0,"SacramentofMatrimonyisSacred,SemST"
65,@user SinnFein voted to kill unborn sick children,1,SemST
66,Demand the Senate vote to ban painful late-term abortions. Use your voice to help hold the Senate accountable.,1,"bluemoon,SemST"
67,Follow Patriot --> @user Thanks for following back!!,0,"Patriot,Truth,Liberty,Justice,ProIsrael,WakeUpAmerica,FreeAmirNow,SemST"
68,ProLifeYouth know that human life in the womb is as valuable as human life outside the womb.,1,"ProLifeYouth,SemST"
69,"Because as long as we're ending innocent lives, love has won nothing.",1,SemST
70,Rise & Shine its a new day & you're alive. Thank God 4 another day of precious life.,1,"Christian,Catholic,TeamJesus"
71,"Bristol Palin doesn't want any lectures, you guys. That's her job.",0,"hypocrisy,15minutes,SemST"
72,The right to control one's body is not a license to kill.Youth,1,SemST
73,They haven't eliminated murder. They just call it by a different,1,"murder.,name.,prolifeyouth,prolifegen,SemST"
74,@user forcing women to change their body's normal function is the epitome of controlling women.,1,SemST
75,Don't see the big deal about all this,1,SemST
76,@user @user @user @user Bad analogy. The current time frame for abortion is the best compromise,1,SemST
77,"We can be the generation that ends abortion. I don't care whose toes we step on or who we offend, it's time to put an end to",1,SemST
78,@user @user Not possible. BristolPalin doesn't believe in,0,"BristolPalin,SemST"
79,@user Don't Let Obama Control Your Actions. Progressives have destroyed the Black Community,0,"LBJ,Clintons,Drugs,SemST"
80,.@RebeccahLouise I'm not forcing anyone to do anything. Abortion is not 'medical help' & there are better options. Very proud to be,1,SemST
81,WORLDWIDE R.E. Agents! - Support a ProLife Group (U-choose) at NoCost ProLifeRealEstate@Yahoo.com,1,SemST
82,Patient advocate Stephen Casey of Texas Center for Defense of Life strongly supports,1,"HB3074.,TXlege,SemST"
83,"@user Yes, heard you the first 500 times you tweeted SIX kids. she is probably also",0,SemST
84,"HOW COULD I DIE BEFORE EVEN I BORN,TO YOU I AM JUST TINY LITTLE THING THAT DOESN'T MATTER",1,SemST
85,Girls don't want boys. Girls want,0,SemST
86,@user good riddance to millions of black babies? I really hope I'm misunderstanding you,1,SemST
87,@user No Such Thing As An Unforced,1,"ProlifeYouth,SemST"
88,They may need to figure out how to get out of school or work that day.,0,SemST
89,Murdering an unborn child is the crudest form of contraception!,1,"Catholic,Christian,Conservative,feminist,SemST"
90,If it isn't a human life then why does @user have a problem with us?youth,1,"human,itisahumanlife,SemST"
91,"Just a reminder, don't take your eyes off SCOTUS yet reprohealth is still on the line.",2,"SCOTUS,reprohealth,womensrights,ReproJustice,reprorights,SemST"
92,"A needed, safe medical procedure is available to women. Unfortunately, RW men say they should make women's decisions. Sad, huh?",2,SemST
93,Up at this ridiculous hour to,0,"protectthezone.,Alabama,SemST"
94,"(3/3) So when @user tells you MLK was prolife, they're lying. (Their gullible followers r likely just misinformed).",0,"prolife,,UniteBlue,SemST"
95,@user @user Captors have already been born and are no longer part of the body of a pregnant woman. That's the difference.,2,SemST
96,RT @user Who's yer man in the dail talking about bullying? The only bullying was Fine Gael bullying their own members!,0,"dail,SemST"
97,Watching teen mom and watching Farrah be a bitch makes me believe in abortion that much more.,2,SemST
98,@user @user is a seven pound baby murderer. Too bad her Mom didn't have the same operation.,1,"Baby,Democrats,Losers,SemST"
99,Well that's a win for women in Texas. Thank you SCOTUS!,2,"texas,SemST"
100,"Jesus loves the children of the world, the born and the unborn.Youth",1,SemST
101,"because it is settled that [abortion] is constitutional, it necessarily follows that there must be a means of carrying it out.",1,SemST
102,Inching toward diabetes while supporting @user at ChocolateMadness 2015.,2,"ChocolateMadness,mapoli,SemST"
103,"@user And I explained that they are in the keep your baby business, as they helped me get Medicaid and WIC.",1,SemST
104,Ever notice how ppl like Cruz who say they love the Constitution are always the ones who want to change it?,0,"ACA,GayMarriage,SemST"
105,Liberals don't realize they conceded the debate. Now - per Shaw - we are just going to haggle over price.,0,"Liberals,Idiots,SemST"
106,"If men could get pregnant, abortion clinics would be like Starbucks",1,SemST
107,people in the government care more about words in a bible than women and their bodies,2,SemST
108,@user how do you plan 2 endorse @user @user who'd not b able 2 run 4 fed @user,0,"peipoli,SemST"
109,@user if every child matters regardless of skin color? why do we as a nation continuously keep aborting them?,1,"AllLivesMatter,SemST"
110,"Hillary wants to be a champion for women, unless they're unborn.",1,SemST
111,"When you abort a baby, you don't just abort one person ...you abort generations.",1,SemST
112,"@user because it's not your baby, body or decision, nor does it effect your life in any way. So it's none of your business.",2,SemST
113,"Mary, Help of Christians persecuted everywhere, pray for us!",1,"HolyLove,UnitedHearts,MaranathaSnS,profamily,1m1w,marriage,SemST"
114,@user I also support Men's wrongs as well as Women's rights,2,"Standforchoice,womensrights,SemST"
115,"If the fetus isn't inside you, than shut up love",2,SemST
116,All of this has nothing to do w providing medical care - @user on TRAP regulations,1,"scraptrap,SemST"
117,On my way to Sweden! @user,0,"womangolf,letsgooo,SemST"
118,Time to make a change in my boxing style can u say @user style but still be great on my defense,0,"beastmode,boxing,ximenez,SemST"
119,@user that much more oppressive for women,0,SemST
120,A nation that kills it's own children is a nation without hope. -Pope Saint John Paul II,1,"ProLifeYouth,AllLivesMatter,SemST"
121,pro-life? no you're more pro-birth then after that the baby can support itself!!!,2,"makesnosense,prowomen"
122,POTUS seals his legacy w/ 1/2 doz wins. The GOP agenda? STILL!! Repeal Gun laws & Obamacare Ban Access 2,1,"POTUS,GOP,Gun,Obamacare,TotalLosers,NoIdeas,SemST"
123,@user @user @user you know what massively reduces abortion? Sex education and access to birth control.,2,SemST
124,A woman who deliberately destroys a fetus is answerable for murder.-St. Basil the Great,1,SemST
125,Never during a pregnancy does a pregnant person's body cease being their own. Support bodily autonomy. Be,1,SemST
126,SCOTUS blocking part of our Texas Anti-Abortion law. Maybe we should call them the Supreme Tyrant.,1,"SCOTUS,tcot,tgdn,SemST"
127,She* knows what's best for her* happiness & her* body,2,SemST
128,Why do we think we can outsmart satan when he has been at it for over thousands of years?,0,"satan,scotus,marriage,isis,LoveWins,SemST"
129,@user @user @user Abortion Workers Charged with Manslaughter After Another Woman Dies From,1,SemST
130,Let's agree that it's not ok to kill a 7lbs baby in the uterus @user DNC Clinton2016 @user,1,"DNC,Clinton2016,ProCompromise,SemST"
131,@user putting abortion in with choices for women just won my heart over. Yaaaaaas!,2,shahs
132,@user because that 9% utilized that wonderful gift of choice,1,"(proChoice).,SemST"
133,I am 1 in 3... I have had an abortion,1,"AbortionOnDemand,MenstruationMatters,SemST"
134,Bodily autonomy is a human right. A person's access to abortion is a human right.,2,"reprojustice,reprorights,SemST"
135,@user When we PrayTheRosary lest we forget to,0,"PrayTheRosary,Prayforpersecutedchurch,PrayForIsrael,PrayForUkraine"
136,How can a kingdom founded in violence long control the vice that brought it n2 existence? <-- commentary on Judges9 @user,0,SemST
137,RT @user The single most important factor for women's advancement in society is our ability to control our fertility.,2,SemST
138,Parents have left their role to the teachers! Parents need to have skills to reach out to their own children it's important!,0,SemST
139,Bigger problems 4 Christians than same sex,0,"Christians,marriage:,worldhunger,cleanwater,sextrafficking,slavelabor,womensrights,thelost,SemST"
140,Equality in the states is a nice step forward to a better America.,0,"ProudToLove,SemST"
141,"If Doctors used guns to perform abortions, would liberals then be opposed?",1,"2A,liberallogic,SemST"
142,"Life Fact: At just 9 weeks into a pregnancy, a baby begins to sigh and yawn.",1,"LifeFact,SemST"
143,@user Keep up the good work! They are nutters,0,SemST
144,They know what's best for their health They know what's best for their happiness They know what's best for their well being..,2,SemST
145,"@user You're a historian? Of what , malice? Your hatred of her child is astonishing.",0,"palin,SemST"
146,RT @user Children are the greatest blessing which God has bestowed on man and woman. -Pope Francis,1,SemST
147,Pro-Choice is meaningless. Say what you mean. You stand for the right to choose to kill.,1,SemST
148,"Size,Level of development, Environment,Degree of dependency do not affect a human's value. . A fetus is a human being",1,"ProLifeYouth,SemST"
149,I'll always put all my focus and energy toward keeping people alive instead of deciding who gets to marry.,1,SemST
150,@user My @user is it 1973 already?,0,SemST
151,Pro-Life Legislative Day Party in Lansing today! See y'all there!,1,"sopumpedgen,SemST"
152,Children are the greatest blessing which God has bestowed on man and woman. -Pope Francis,1,"LifeisaGift,SemST"
153,@user @user But the Mayor of Baltimore said to give rioters to rioters.,0,"BlackLivesMatter,Except2Democrats,Sanger"
154,Okay so how about declaring and protecting equality for the unborn now?,1,"SCOTUS,Murder,SemST"
155,"True equality"" allows all to be born.",1,SemST
156,@user Don't you mean to say (all children deserve the same chances) except the UNBORN CHILDREN?,1,SemST
157,"@user ""In check"" is putting it nicely.",0,"MargaretSanger,SemST"
158,@user And where is @user ? Nowhere to be seen - cause they only care about,0,SemST
159,"People go nuts on the Onepercent, yet their fine with 0.0000023% of the population deciding their fate on",1,"Onepercent,,obamacare,,marriage,,SemST"
160,"@user No, it shows that liberals should start thinking about the consequences of their actions",0,"polygamy,gaymarriage,SemST"
161,"Some people are not ready for a child or they were even raped, and theres already too many kids who need adopting anyway",2,SemST
162,@user I have no problem with birth control but their you go with that free thing again. So your solution is murder good idea,1,SemST
163,Do you know anything about the right of bodily autonomy? Describe it then if you don't think the fetus takes it away from her,2,SemST
164,Findin budget compromise a 'process' Brownback says,0,"Brownback,income,thestate,SemST"
165,"Now that the govt and The Supremes have saved the gays, maybe they will save the babies next.",1,SemST
166,The only solution I see against the POTUS SCOTUS Tyranny is,0,"POTUS,SCOTUS,Tyranny,ArticleV,FederalistPapers,SCOTUScare,GayMarriage,wtf,SemST"
167,@user its morally wrong. Life is sacred and only the giver and its onlyHim alone that should take itHaveYourSay is on,1,"itHaveYourSay,SemST"
168,It should never ever be legal to have an abortion because murder is wrong & AbortionIsMurder not healthcare . We Must .,1,"AbortionIsMurder,healthcare,SemST"
169,SoProLife they want to force Texans to carry pregnancies that WON'T EVEN PRODUCE LIFE.,2,"SoProLife,SemST"
170,@user @user Thank goodness politicians saw sense and recognised women's rights over their own bodies.,2,SemST
171,"RT @user NEW video: ""I'm not seeing it as a human being."" @user @user @user @user",1,"prolife...,SemST"
172,"@user Typo - I meant to say ""dies"" - With every abortion @ least one human dies.",1,SemST
173,@user @user @user Very important to PrayTheRosary to PrayforthePersecutedChurch & to,1,"PrayTheRosary,PrayforthePersecutedChurch,SemST"
174,"Abstinence spokesmodel and brawler, Bristol Palin is pregnant and not at all happy about it. Poor little rich girl!",0,"Hypocrite,SemST"
175,"I'm killing my baby tonight, I don't care if it's wrong or right!",2,SemST
176,I really don't understand how some people are Pro-Choice. A life is a life no matter if it's 2 weeks old or 20 years old.,1,SemST
177,When you bring up the 50 million black babies aborted in the past 30 years people get offended...,1,SemST
178,Abortion IS NOT a political issue it is a MORAL issue.,1,"Catholic,Christian,Conservative,SemST"
179,Woe to those who call evil good & good evil. Isaiah 5:20,0,"SCOTUSMarriage,SemST"
180,If your agonist abortion get a vasectomy,1,SemST
181,Please join us as we pray to end the global holocaust of abortion!,1,SemST
182,A little VAN action before work,0,"datadatadata,SemST"
183,@user but it's ok. at least it's only yo your hand that smells like dick,0,SemST
184,It is a poverty to decided that a child must die so that you may live as you wish. -Mother Teresa,1,SemST
185,Abortion laws should be designed to make it harder to get an abortion. Abortion is murder!,1,SemST
186,@user did u become a lib before or after u made it in Hollywood?,0,"BlackLivesDontMatter,whitebrunch,SemST"
187,"Breda O'Brien strikes again, why can't people just allow the woman who is carrying the 'child' to make her own decisions",2,"Amnesty,SemST"
188,"During an abortion, something alive must become dead to be considered a successful abortion...",1,"p2,tcot,ChooseLife,Choice,SemST"
189,So can unborn children have rights now?,1,SemST
190,So mint! Listening to @user LIVE & he s talking about MargaretSanger being total Evil. Even if you're,1,"MargaretSanger,pro-Abortion!,SemST"
191,Idiot: how would you feel if your mom aborted you? Me: nothing cause I would be fucking dead.,1,SemST
192,@user Abortion Workers Charged with Manslaughter After Another Woman Dies From,1,SemST
193,"Every good Christian wants to make sure the unworthy ""those people"" don't have health insurance. Because Jesus.",0,"RedState,tcot,SemST"
194,Pretend I'm a tree and save me. -babies everywhereyouthgen,1,"tree,save,SemST"
195,"Your life is worth a lot. Don't believe any ""compassionate"" politicians or doctors or friends who tell you otherwise. You matter.",1,SemST
196,I'm so glad this is Not My Home!,0,"NMH,SCOTUSMarriage,ACA,SemST"
197,Spent the WHOLE day on my highlight film from my Israel trip...I'll post the link and Instagram the link to it,0,"ballislife,SemST"
198,Peer pressure is real! Parents also need to get real! Lay the facts right on sex! To those who are misleading shame on u!,0,SemST
199,RT @user Yes I will be at @user Counting down to it. Looking forward to standing up for the right to life,1,"...,SemST"
200,You know what's best for you You know what's best for your happiness You know what's best for your well being,2,SemST
201,Please pray for mercy for AndrewChan &,0,"AndrewChan,MyuranSukumaran,IStandForMercy,KeepHopeAlive,Bali9,SemST"
202,Re Last: I can't get past this...why must abortion providers dismember a fetus alive? That just sounds...hideously inhumane.,1,SemST
203,"Selfish men everywhere: ""BirthControlHelpedMe cheat on my wife! But she found out anyway & our marriage was destroyed.",0,"""BirthControlHelpedMe,SemST"
204,How Ohio is secretly as restrictive as Texas with their antichoice laws,1,"antichoice,TRAPlaws,SemST"
205,We are people who believe every child is entitled to life and liberty.... -@BarackObama Yet abortion is still legal.,1,SemST
206,Happy to hear the SCOTUS blocked closing of 10 abortion clinics in TX until an appeal can be heard,2,"SCOTUS,safelegalrare,thinkprogress,SemST"
207,@user Yup. The women in the womb are as precious as those who are outside of it.,1,"ProLifeYouth,AllLivesMatter,SemST"
208,Ok now how about we handle up on something just a little more important.....like MURDER,1,SemST
209,Both Democrats and IslamicState murder by dismemberment. The only difference is the age of their victims.,1,"IslamicState,ISIS,SemST"
210,Now the matter of abortion comes next.,0,SemST
211,Legalized tweeting-instead-of-procreating discriminates against the unconceived child.,1,"worstargumentever,lolanti,SemST"
212,Abortion is legal all nine months in Canada and in some parts of the USA.,1,"ProLifeYouth,SemST"
213,"On Manila TV,Monday: Pacquiao appeals to @user -don't execute",0,"Pacquiao,MaryJaneVeloso,deathRow,drugTrafficking,Christian"
214,We must provide demonstrated sexual training as a preparation for marriage. From THE COMING WOMAN,0,"sexed,marriage,books,SemST"
215,RT alvedaking: The most disturbing thing we to this planet is to flood our streets with the blood of children from,1,"blood,children,HappyEarthD...,SemST"
216,@user @user Obama cares more about deserters than unborn babies,1,"Obama,ProtectTheUnprotected,AntiAbortion,SemST"
217,@user It's not Monday on Twitter until some right wing troll sends me a video of an abortion,2,"ReproRights,SemST"
218,RT @user Why doesn't anyone congratulate me for NOT getting knocked up? Throw me a damn shower,0,"ReproJustice,SemST"
219,@user Its not only safe but contrally to the ten commandments... Thy shall not kill,1,"ItsNotonItsNotSafe,SemST"
220,"@user But adoption chooses to let them live. Obviously a huge difference. You can see that, right?",1,"Adoption,SemST"
221,"RT @user Government has exceeded its necessary size, scope and reach into the lives of its citizens.",0,"Armenia...,SemST"
222,"if we can accept that a mother can kill even her own child, how can we tell other people not to kill one another?",1,SemST
223,RT @user SCOTUS says they support equality for all. Well what about equality for the unborn?,1,"SCOTUS,SemST"
224,@user goes along with the world is the law of God and not of men,1,SemST
225,Every human person - is a being of inestimable worth created in the image and likeness of God. -St. JPII,1,SemST
226,The day that love will truly win is the day that the injustice known as abortion is abolished.,1,"AllLivesMatter,SemST"
227,Coming from a female that was taken away the ability to have children. I still believe women should have the ability to choose.,2,SemST
228,@user @user @user Where did we get that right? When did we get that right- at conception?,1,"antichoice,SemST"
229,"@user That lady needs help, mental illness is a serious issue.",0,SemST
230,"SupremeCourt is on a roll this week, did they just discover coffee or something??",0,"SupremeCourt,coffee,MarriageEquaility,SemST"
231,"Abortion does not make you un-pregnant, it makes you the mother of a dead child.isright",1,SemST
232,What a great day to argue the benefits of making abortion legal,2,SemST
233,Humans have taken over the role of God -,1,"Humans,God,RachelDolezal,CaitlynJenner,SCOTUSMarriage,SemST"
234,Today I am grateful to have the right to control my body without govt influence. antichoice leaders want to stop this.,2,"antichoice,abvote"
235,Forced reproduction is a human rights violation.,2,"feminism,abortionrights,SemST"
236,I love how liberals only accuse conservatives of war on women when we don't want to fund,1,"liberals,conservatives"
237,"@user he is still waiting for an answer, instead of wealding his authority to put a stop to it and disobey the government.",0,SemST
238,@user Good point but Our heart starts beating 22 days after conception we are alive at conception.,1,SemST
239,"I'm a woman who cannot conceive, and I proudly beg you to reconsider killing what I'd die for.",1,"ProLifeYouth,SemST"
240,U.S. Fed law does nothing to prevent killing of pre-born children even up til sec of birth or seriously address root causes of,1,SemST
241,"@user ""If you don't draw the line where I've arbitrarily drawn it, you can't draw it anywhere."" Nonsense.",0,SemST
242,@user Pressure? It's their job and they are failing miserably at keeping the promises they made.,0,"GOP,PJNET,Amnesty,Obamacare"
243,"Why is bacteria considered life on Mars, but a heartbeat is not considered life on earth?",1,"heartbeat,SemST"
244,@user Are you OK with GOP males telling you what you can and can't do with your own body?,2,GOP
245,"@user Precisely! In God's eyes, ALL life is precious. Let's make this generation the one who ends abortion!",1,"ProLifeYouth,SemST"
246,It is so much fun having younger friends who are expecting babies.,1,"beentheredonethat,chooselife"
247,I've noticed that everybody that is for Abortion has already been born-Ronald Reagan,1,"LetthemLive,AllLivesMatter,SemST"
248,"@user Exactly, no apologies needed to any fundamentalist of any kind. Stop apologies for rights.",2,"fundamentalist,p2,SemST"
249,I'm gonna fuck @user Next weekend,0,SemST
250,Florida AttorneyGeneralBondi files appeal after Judge grants ACLU request to temporarily halt new law requiring 24hr wait before,1,"Florida,SemST"
251,Good morning @user Do you plan to tell @user that women on PEI deserve the right to choose?,2,"cdnpoli,peipoli,SemST"
252,So happy that America is making it possible for ALL of its people to be married to the ones they love!,0,"MarriageEquaility,SemST"
253,"Govt cannot force you to get chemo but if you're a fetus, you must live!",2,"JulieBorowski,reproductiverights,SemST"
254,How the fuNk is Chris Christy a Republican? Oh Yeah hes a RINO,1,"1A,2A,NRA,COS,CCOT,TGDN,PJNET,WAKEUPAMERICA,SemST"
255,@user because a good percent utilized that wonderful gift of choice,1,"(proChoice).,SemST"
256,"RT @user @user @user Everybody but the unborn, right?",1,SemST
257,@user it was her choice Mark!,2,"profeminist,SemST"
258,"@user 22wks is too late to be able to have a termination in my opinion, these triplets are babies not a bunch of cells.",1,SemST
259,"@user love is only love if it's on her terms. Keep your faith in Jesus, He is your Anchor in this storm. Hebrews 6:19",0,SemST
260,Now we just need to give women everywhere their rightful choice,2,SemST
261,@user you want the freedom to murder a baby. Rip them limb by limb. No change in subject by me.Libertarian,1,SemST
262,"If we ever forget we're one Nation under GOD, then we will be a Nation gone under.",0,"Reagan,Christian,2A,DogLover,Conservative,SemST"
263,It is a poverty to decide that a child must die so you may live as you wish. -Mother Teresa,1,"poverty,child,die,prolifeyouth,prolifegen,SemST"
264,Today the proverbial straw broke the back of America It's just a matter of time We've gone too far...,0,"LoveWins,SemST"
265,"We all have a duty to protect the sanctity of life...from the first cell division, to the last.",1,"ProtectLife,pjnet,ctot,ccot,SemST"
266,I refuse to stop praying for an end to abortion.,1,SemST
267,"Pregnancy is not a crisis. It's a gift. Whether they be wanted by you or someone else, no child is unwanted.",1,"ChooseLife,Adoption,SemST"
268,We are thrilled to announce that we will be opening a satellite office! We'll be right across the street from ASU !,1,"ASU,SemST"
269,@user @user And gov't $ should never go to the largest corporation that murders little babies. Defund,1,SemST
270,"Messed up: Being outraged that it's legal to distribute images of abortion, but being fine with abortion being legal.",1,"No2Trudeau,SemST"
271,Like the govt. is literally taking away your right to live your own life by defunding right now,2,SemST
272,"Abortion is on the wrong side of history: healers, inventors, artists, your wife, your husband, your best friend, all eliminated.",1,SemST
273,Someone snitched on the mom having sex with and playing naked twister with teens. I bet it was her Cock blocking ass children.,0,SemST
274,"I will believe the narrative that ""black lives matter"" when ALL black lives matter, all the time.",0,"BlackOnBlackViolence,SemST"
275,RT @user The most disturbing thing we to this planet is to flood our streets with the blood of children from,1,"blood,children,HappyEarth...,SemST"
276,Why are we all here? Because all of our mothers granted us the gift of life and did not abort us. All life has value.,1,"ProLifeYouth,SemST"
277,"Abortion has nothing to do with feminism. Its about the BABYS body, not yours.isright",1,SemST
278,lifeboatcoffee Thanks for the follow! Done with SB and other companies on the left. All about,0,"1M1W,CCOT,SemST"
279,In Ireland the unborn child has constitutional protection. Long may this continued.Youth,1,SemST
280,Today I am grateful for the reproductiverights that allow so many families to escape poverty.,2,"reproductiverights,abvote,SemST"
281,Since now the LGBT community received equal rights now it's time to give equal rights to the unborn community!,1,SemST
282,"Why would a mother advice her daughter to abort?? Shame, responsibility, but truly is that the best advice??",1,"ItsNotOnItsNotSafe,SemST"
283,"...and said unto them, Suffer the little children to come unto me, & forbid them not: for of such is the kingdom of God. Mk 10:14",1,SemST
284,@user Large parts of it were difficult to write so I can't imagine having to read the fucking thing.,0,SemST
285,"@user do you have influence on policy on how the info is presented as a whole, given that you are listed as a Partner.",0,SemST
286,The Democrats just gave the most chilling reply when asked if they support aborting 7-pound babies,1,SemST
287,@user @user @user Ginsburg already supports the death penalty..i.e.,1,SemST
288,@user I am in favor of women's rights and their right to choose. How I chose is irrelevant to others,1,SemST
289,"RT @user Dear Religious Right: I keep my uterus out of your church, so keep your church out my uterus.",2,SemST
290,"Unthinkable, shameful, acceptable, encouraged, desirable ...the evolution of killing the defenseless. @user @user",1,SemST
291,RT @user DebbieWashermanSchultz the woman has a voice the doctor has a voice. Who speaks for the baby? I'm just askin.,1,"DebbieWashermanSchultz,SemST"
292,"Sweat, killed and cut up his victim, extreme deadbeat parents do the same to innocent babies by abortion,",1,"scotusabortion,SemST"
293,You will not silence my message you will not mock my God you will stop killing my,1,"silence,God,killing,generation.youth,SemST"
294,RT @user RT if you're ready to help us defeat AssistedSuicidelike we defeated,1,"AssistedSuicidelike,AbortionExpansion!,noPASny,SemST"
295,@user every time @user pops up I think its you posting.,0,"dyslexic,oneinthesame,SemST"
296,"Abstinence proponent BristolPalin, pregnant with second child, conceives of",0,"Abstinence,BristolPalin,,humility.,MirthControl,BirthControl,SemST"
