,text,label,hashtags
102,"Rep. agrees w-Sebastian Kurz regarding Turkey. Visa-free status or EU membership would be an absolute disaster.Erdogan a global tyrant who flooded Europe w-aggressive male migrants, helped destabilize Syria and supported Islamic",1,extremists.Visegrad
103,UK 'complicit' in spiralling death toll of refugees in Mediterranean,0,UK
104,"tired of dems trying to speak 4 all ppl of color. Im hispanic and they dont speak 4 me. I support trump and support deporting all illegals. buildthatwall. immigration needs to be done legally, no excuses. also, abolish the h1bvisa program. foreigns r taking americans jobs",1,"dems,hispanic,trump,illegals.,buildthatwall.,immigration,h1bvisa,americans"
105,"@user @user America's public assistance, Medicare Medicaid, SS, et al are strained and Americans ""benefits"" are being cut not even able to maintain status quo. No immigrants should be granted entry that need",1,assistance!NODACANOREFUGE
106,"MS-13 spreads to 22 states, fed by 300,000 illegals, DACA recipients, tied to 207 murders@GOPLeader @user NoAmnestyDeportThemAllBuildTheWallAmnesty creates more Illegal Migration, always has, always will.",1,NoAmnestyDeportThemAllBuildTheWallAmnesty
107,Omg let's all get wet over every muscular Olympian!,1,WomenSuck
108,"MS13 Gang Members, Criminals Embedding in Record Number of IllegalAlien Family Units Pouring Over Rio Grande Valley Border in Texas",1,"MS13,IllegalAlien,Border,MAGA,BuildTheWall,NoDACA,NoAmnesty,Election2018"
109,Brazil-Venezuela border reopens amid fight over refugees FoxNews @user,0,FoxNews
110,Illegal Alien kills 2 Search Dogs during pursuit BuildTheWall EndSanctuaryCities EndChainMigration AmericansFirst @user @user @user @user,1,"BuildTheWall,EndSanctuaryCities,EndChainMigration,AmericansFirst"
111,"Things we heard on primetime last night: “The growth rate of Muslims in Assam from 1971 to 1991 is 77 per cent, that is not an indigenous population. A large part of that 77 per cent are Bangladeshis….Bangladeshi go home.""",1,NRCAssam
112,"Your nose ring looks like a fucking booger. It's not cute, it's trashy",1,WomenSuck
113,break up with your girlfriends before you leave for college. Theyre just gonna tie you down and we all know they're gonna cheat,1,WomenSuck
114,RT @user I'm not just legs and a wallet,0,YesAllMen
115,Church leaders determine to ease economic problems at the heart of humantrafficking plaguing Indonesia @user @user @user,0,"economic,humantrafficking,Indonesia"
116,I'm an immigrant — and Trump is right on immigration. via @user,1,"BuildTheWall,DeportIllegalAliens"
117,@user Please use the Armed Force's to build the wall sir!!!We really need to stop all the illegals from voting and changing our,1,culture!!!BuildThatWall
118,Are you an educator looking for ways to help immigrant youth? Here are 4 things you can start doing this week to provide support. Please share and help another teacher stay informed! To learn more go to,0,InformedImmigrant
119,@user A big fat zero,1,"bookerfordogcatcher2020,KeepAmericaGreat,Trump2020,BuildThatWall"
120,This needs to go viral! Please RT!,1,BuildThatWall
121,Stop allowing Illegals to Dump their kids at the border like Road Kill Make them take they kids with them and not burden U.S Taxpayers for Medicaid Education and Food Stamps which is what their kids get Trump MGA RedNationRising @user,1,"MGA,RedNationRising,Immigration"
122,"Lazy Sunday in Denmark ...Police officers attacked by migrant family,including mom in a head-scarf.Person recording considers the situation very funny as he laughs at the end.A police officer in the hospital w/a head wound.",1,DiversityIsOurStrength
123,And on and it goes.,1,BUILDTHATWALL
124,immigrant Worker at Arizona Immigration Shelter Accused of Sexually Abusing 8 Teen Boys via @user,0,immigrant
125,@user @user You nasty ugly whore!!! No one cares what you think and THEBIGDUMP only sucks black dick now so stop trying to suck donthecon dick. 🖕🖕🖕🖕💩💩,1,"THEBIGDUMP,donthecon"
126,Did Morocco let more migrants make dangerous Spain crossing to get a good deal with EU?,0,Spain
127,"New @user report coming: ""Bangladesh is Not My Country"" about Rohingya refugees in camps. Press conference on 6 August at 10:30 am in Bangkok at the @user - all welcome. Details here:",0,"""Bangladesh,Rohingya,refugees,Bangkok"
128,followed all not previously followed.,1,"Trumptrain,MAGA,KAG,WalkAway,Nodaca,iwantthewall"
129,Thank you Pac12AfterDark MTN8Final BMFConference2017 Johann van Graan chile con la ram,0,"Pac12AfterDark,MTN8Final,BMFConference2017"
130,"@user @user Do it now, build the wall before any more innocent Americans are slaughtered!",1,"BuildThatWall,BuildTheWall,BuildTheDamnWall"
131,Follow pioneers on Swedish Immigrant Trail,0,"chisagocounty,exploreminn"
132,"How many thousands of taxpayer dollars did Rockelle Garza fleece to defend free abortions for illegal aliens? Oh the poor illegal alien might get spanked by her parents, gimmie a break.",1,"BuildThatWall,FridayFeeIings"
133,Immigrant Defense Project,0,HereToStay
134,If Saudi Arabia doesn't back off @user will send in Canada's 2 Sea Kings and refuse to give all their illegal immigrants to Canada anymore hugs!,1,"cdnpoli,canpoli,onpoli,abpoli,ableg,cpc,pcpo,ucp,lpc,SaudiArabia"
135,Mr Shorter - scum bag posting things like this -FADEC ON LSE YOU ARE A CUNT - SON OF A WHORE,0,hnr
136,WakeUpAmerica~> WalkAwayFromDemocrats @user @user @user are more worried about bringing in future voters than protecting America from Criminals @user is doing what its supposed to! SecureOurBorder KeepCriminalsOUT BuildThatWall MAGA StandWithTrump @user,1,"WakeUpAmerica~>,WalkAwayFromDemocrats,SecureOurBorder,KeepCriminalsOUT,BuildThatWall,MAGA,StandWithTrump"
137,"@user @user Illegal Aliens should all be deported along with their entire family NOT, I repeat NOT given free anything .. NoHealthCare NoHousing NoFinancialSupport NoDACA NoAmnesty SendThemBack StopTheInvasion BuildTheWallNow from the Pa",1,"NoHealthCare,NoHousing,NoFinancialSupport,NoDACA,NoAmnesty,SendThemBack,StopTheInvasion,BuildTheWallNow"
138,@user @user @user Stop the invasion of 3rd world immigrants. Support Europeans to have more children. Preserve our culture and history. Stop Islam!,1,"stop_islamization,StopInvasion,complicediSalvini,REFUGEESNOTWELCOME"
139,@user @user Women were never sacred. He's talking about the ancient trope of Virgin vs. Whore.,0,clueless
140,When the invaders protest new invaders,0,stoptheinvasion
141,"Say it loud, say it clear, illegal immigrants are not welcome here",1,immigrants
142,@user @user @user @user @user @user @user @user @user @user @user @user @user @user @user Please follow back,1,"Turnout2018,MAGA,BUILDTHATWALL"
143,The illegal aliens are treated better than American children with facilities that are luxurious and the liberal socialists want to abolish ICE. BuildThatWall @user,1,BuildThatWall
144,"No, Mr Trump. The borders aren't open. And pretending that they are doesn't justify extreme policies that are anathema to American values. An excellent article. immigration @user @user @user @user",0,"Trump.,immigration"
145,BuildThatWall BuildTheWall @user @user help @user,1,"BuildThatWall,BuildTheWall,NationalSecurity,IllegalAliens,crime"
146,RT @user You're wearing yoga pants to show off your ass. Don't give me this bull shit 'they're comfy!' we all know the truth ladies,1,"ASS,ASS,ASS"
147,Domestic abuse is never okay.... Unless your wife is a bitch,1,WomenSuck
148,"Taking of Salah for the Ox is like forcefully ramming a broom up your arse, just why would you do it",0,LIVMUN
149,"RT @user Some are building a taller wall. But here at Amnesty International, we are building a LongerTable for refugees. Learn about how you can get involved:",0,LongerTable
150,stillwestand wewelcomerefugees,0,"stillwestand,wewelcomerefugees"
151,EU countries may be paid to host migrants in secure centres,0,EU
152,"BeBestMyAss This week - I want my supporters to wear shorts or skirts that read, ""Be Best"" on the back - synonym for ""Be Best My Ass!"" Let's be ridiculous (film your ass shaking) @user lacks sensitivity towards immigrant children! Photo Credit: theGrio",0,BeBestMyAss
153,Our friends at @user have a new series premiering today on AmazonPrime! MR. SHAN is the story of a young Chinese immigrant in Hollywood on his journey to become the greatest actor of all time. Catch Season 1 at,0,AmazonPrime!
154,BuildThatWall BuildTheWall BuildTheDamnWall BuildThatWall BuildTheWall BuildTheDamnWall BuildThatWall BuildTheWall BuildTheDamnWall BuildThatWall BuildTheWall BuildTheDamnWall BUILD THAT EFFEN WALL!I'm sorry my Lord Jesus but people are just deaf down here,1,"BuildThatWall,BuildTheWall,BuildTheDamnWall,BuildThatWall,BuildTheWall,BuildTheDamnWall,BuildThatWall,BuildTheWall,BuildTheDamnWall,BuildThatWall,BuildTheWall,BuildTheDamnWall,Jesus"
155,jackandjackdoingitright USAvsBEL New blog 'Fighting for Men's Rights' --- have a look:,0,"jackandjackdoingitright,USAvsBEL,USA"
156,My life has been so much better without you in it,1,WomenSuck
157,"At number 4, Burundi-an refugees are among the most neglected in the world. We are the invisible people...",0,Burundi-an
158,"Eat, bite, fuck, suck, nibble, gobble, chew! Finger-fuck hair pie, dick cunt screw! Hurray! Bat fuck! Blow me!",0,Syria❀
159,"JOKE, Not laughing! Booker is lying for ""EFFECT"" to make it LOOK & SOUND as if he is ""risking"" his JOB, when in fact DOJ gave him clearance the night before",1,"DemocratsAreDangerous,BuildThatWall"
160,The Cubans never assimilated in Miami. Thats why I left.,1,"ThirdWorldCountry,StopTheInvasion"
161,"It's worth to keep an eye on the reactions of the refugees who are already on the islands and are not included in this change. Camps like Moria, on Lesvos, are extremely volatile and protests/riots have happened for smaller issues in the past. We can expect some sort of reaction",0,"Moria,"
162,"@user I don't mind her saying she's a whore, but the implication regarding other women and MeToo goes beyond the pale.",0,MeToo
163,From MeToo to Who Me? Where Are White Women Allies When A Black Woman is Called a Whore?,1,MeToo
164,"Wherever they arrive Muslim migrants bring destruction, unrest, fear & crime!So why do we keep taking them in?Spanish people may have voted in a socialist government but surely they haven't voted for their own demiseVote the gov down, fight back or accept being conquered",1,"Muslim,in?Spanish"
165,"BuildThatWall IllegalAliens @user .@EXPECT_KA0S Eric Lang, CEO Yarrabee Farms admitted did not use EVerify for this killer or workers. Tell AG .@jeffsessions to get off his behind work on getting EVerify mandatory 4all jobs. Hopefully ICE raids YarebeeFarms as regular visit",1,"BuildThatWall,IllegalAliens"
166,Immigrants from travel ban-affected countries are highly educated. 46% of them age 25+ with BA or higher compared to 30% of native-born U.S. citizens. Stay tuned for full report next week @user @user @user @user @user @user,0,Immigrants
167,U.N. refugee boss concerned over U.S. separating children from...,0,"Washington,UnitedNations,FilippoGrandi..."
168,RIP fat Jonah Hill,1,"ShitWomenDontSay,WomenSuck"
169,Immigrants from travel ban-affected countries are highly educated. 46% of them age 25+ with BA or higher compared to 30% of native-born U.S. citizens. Stay tuned for full report next week @user @user @user @user @user @user @user @user,0,Immigrants
170,The chances that Rohingya refugees may benefit from parliament's shake up are still slim ucanews voiceforthevoiceless refugees SocialJustice Myanmar AungSanSuuKyi @user @user @user @user @user @user,0,"Rohingya,ucanews,voiceforthevoiceless,refugees,SocialJustice,Myanmar,AungSanSuuKyi"
171,refugees are welcome if trump like it or not,0,ResistTrump
172,"@user , my community stands WithRefugees! Show that AmericaWelcomes by supporting U.S. refugee resettlement!",0,"WithRefugees!,AmericaWelcomes,RefugeesWelcome"
173,People Are Waking Up Politicans are Protecting Illegal Immigrants Not their Citizens for Some Globalist Cheap Labor Scheme @user Had the Guts to Tell the Truth MAGA SendThemBack Sweden via @user,1,"MAGA,SendThemBack,Sweden"
174,@user Yorkshire woman who taught a man Consent while he was Rape -ing her launches 1st real anti -,0,"Consent,Rape,Rape…"
175,"""We have nothing except the e-card, but at least we can eat."" Ahmad & his family of 8 no longer need to beg for food thanks to @user & @user who provide e-cards for vulnerable Syrians refugees in Lebanon so they can buy food for their families.",0,refugees
176,"""If you're in the forest to collect firewood and the soldiers see you, they will rape you"" Horrifying stories from women in refugee camps in",0,"refugee,SouthSudan"
177,@user Yeah do the right thing and vote for the Sweden Democrats Sweden for Swedes not 3rd world rapefugee terrorists!,1,MakeSwedenGreatAgain
178,"@user @user @user thanks man, sometimes we gotta state the obvious for the women, this is a parody account",1,YesAllMen
